# Filename: seaLevelHeight_Halifax_en.dat
# Creation date: 2020-12-09 19:04:46
# Contact: Chantelle Layton <Chantelle.Layton@dfo-mpo.gc.ca>
# Description: 
# Station name: Halifax
# Station ID: 490
# Longitude: -63.583333
# Latitude: 44.666667
# Slope: 33.2 cm/century
time,elevation,elevationResidual
1967-09-15 23:30:00,0.9,-0.04130
1967-10-16 11:30:00,0.9, 0.00428
1967-11-15 23:30:00,1.0, 0.03758
1967-12-16 11:30:00,1.0, 0.10045
1968-01-16 11:30:00,1.0, 0.03241
1968-02-15 11:30:00,1.0, 0.03633
1968-03-16 11:30:00,0.9,-0.00787
1968-04-15 23:30:00,0.9,-0.05312
1968-05-16 11:30:00,0.9,-0.00588
1968-06-15 23:16:32,0.9, 0.00355
1968-07-16 12:01:33,0.9,-0.03057
1968-08-16 02:00:00,1.0, 0.02764
1968-09-16 02:00:00,0.9, 0.00514
1968-10-16 11:30:00,1.0, 0.02904
1968-11-15 23:30:00,1.1, 0.13563
1968-12-16 11:30:00,1.1, 0.10977
1969-01-16 11:30:00,1.0, 0.06773
1969-02-14 23:30:00,1.0, 0.10468
1969-03-16 11:30:00,1.0, 0.07659
1969-04-15 23:30:00,0.9, 0.00020
1969-05-16 11:30:00,0.9,-0.00262
1969-06-15 23:30:00,1.0, 0.01456
