# Filename: seaLevelHeight_NorthSydney_en.dat
# Creation date: 2020-12-09 19:04:46
# Contact: Chantelle Layton <Chantelle.Layton@dfo-mpo.gc.ca>
# Description: 
# Station name: North Sydney
# Station ID: 612
# Longitude: -60.25
# Latitude: 46.216667
# Slope: 39.2 cm/century
time,elevation,elevationResidual
1973-08-16 11:30:00,0.7, 0.0182
1973-09-15 23:30:00,0.8, 0.1011
1973-10-16 11:30:00,0.8, 0.1016
1973-11-15 23:30:00,0.8, 0.1542
1973-12-16 11:30:00,0.7,-0.0092
1974-01-16 11:30:00,0.8, 0.0957
1974-02-14 23:30:00,0.8, 0.0765
1974-03-16 11:30:00,0.7, 0.0281
1974-04-15 23:30:00,0.7,-0.0154
1974-05-16 11:30:00,0.7,-0.0371
1974-06-15 23:30:00,0.6,-0.0853
1974-07-16 11:30:00,0.7,-0.0425
1974-08-16 11:30:00,0.7,-0.0334
1974-09-15 23:30:00,0.7,-0.0155
1974-10-16 11:30:00,0.7, 0.0179
1974-11-15 23:30:00,0.7, 0.0465
1974-12-16 11:30:00,0.8, 0.0822
1975-01-16 11:30:00,0.7, 0.0420
1975-02-14 23:30:00,0.7, 0.0323
1975-03-16 11:30:00,0.7, 0.0431
1975-04-15 23:30:00,0.7, 0.0172
1975-05-16 11:30:00,0.7,-0.0241
1975-06-15 23:30:00,0.7,-0.0455
1975-07-16 11:30:00,0.7,-0.0341
1975-08-16 11:30:00,0.7, 0.0096
1975-09-15 23:30:00,0.7,-0.0068
1975-10-16 11:30:00,0.8, 0.1009
1975-11-15 23:30:00,0.8, 0.0757
1975-12-16 11:30:00,0.7,-0.0154
1976-01-16 11:30:00,0.8, 0.0520
1976-02-15 11:30:00,0.7,-0.0048
1976-03-16 11:30:00,0.7,-0.0170
1976-04-15 23:30:00,0.7,-0.0310
1976-05-16 11:30:00,0.6,-0.1095
1976-06-15 23:30:00,0.7,-0.0335
1976-07-16 10:08:16,0.7,-0.0189
1976-08-15 02:00:00,0.7,-0.0135
1976-10-16 12:13:47,0.8, 0.0948
1976-11-15 23:30:00,0.9, 0.1777
1976-12-16 11:30:00,0.8, 0.0942
1977-01-11 17:28:53,0.8, 0.0819
1977-02-14 23:30:00,0.7, 0.0242
1977-03-16 11:30:00,0.7, 0.0321
1977-04-15 23:30:00,0.7,-0.0437
1977-05-16 11:30:00,0.7, 0.0178
1977-06-15 23:30:00,0.7,-0.0470
1977-07-16 09:54:46,0.7,-0.0050
1977-08-16 11:11:10,0.7, 0.0107
1977-10-21 20:27:27,0.8, 0.0955
1977-11-11 13:53:20,0.7, 0.0092
1977-12-20 07:00:00,0.8, 0.1179
1978-01-20 05:17:31,0.8, 0.0420
1978-02-10 01:00:00,0.8, 0.0910
1978-03-16 21:00:00,0.7, 0.0294
1978-04-15 23:30:00,0.8, 0.0656
1978-06-20 06:30:00,0.6,-0.0854
1978-07-16 11:30:00,0.7,-0.0340
1978-08-16 11:30:00,0.7,-0.0080
1978-09-15 23:30:00,0.8, 0.0640
1978-10-16 11:30:00,0.7,-0.0020
1978-11-16 22:09:28,0.8, 0.0501
1978-12-14 01:30:00,0.9, 0.1691
1979-02-15 08:00:00,0.8, 0.1319
1979-04-13 04:00:00,0.7,-0.0514
1979-05-16 19:00:00,0.6,-0.1361
1979-06-15 23:30:00,0.6,-0.0842
1979-07-15 18:18:41,0.7,-0.0608
1979-08-16 11:30:00,0.7, 0.0293
1979-10-16 11:30:00,0.8, 0.0546
1979-11-15 23:30:00,0.7,-0.0132
1979-12-16 11:30:00,0.8, 0.0584
1980-01-16 04:00:00,0.8, 0.0557
1980-02-15 20:00:00,0.8, 0.0479
1980-03-19 06:29:50,0.5,-0.2492
1980-04-15 23:30:00,0.6,-0.1464
1980-05-16 11:30:00,0.6,-0.0862
1980-06-15 23:30:00,0.6,-0.1370
1980-07-16 11:30:00,0.7,-0.0196
1980-08-16 11:30:00,0.7, 0.0054
1980-09-15 23:30:00,0.7, 0.0031
1980-10-16 11:30:00,0.8, 0.0443
1980-11-15 23:30:00,0.9, 0.1652
1980-12-16 11:30:00,0.8, 0.0720
1981-01-16 11:30:00,0.8, 0.1014
1981-02-14 23:30:00,0.7,-0.0653
1981-03-22 11:30:29,0.8, 0.0903
1981-04-15 23:30:00,0.7,-0.0073
1981-05-16 15:26:44,0.7,-0.0510
1981-07-18 14:00:00,0.7, 0.0175
1981-08-16 11:30:00,0.8, 0.0623
1981-09-15 23:30:00,0.7, 0.0152
1981-10-16 11:30:00,0.8, 0.0498
1981-11-15 23:30:00,0.8, 0.0883
1981-12-16 11:58:47,0.8, 0.1193
1982-01-16 11:12:21,0.8, 0.1180
1982-02-14 23:30:00,0.7,-0.0235
1982-03-20 06:16:57,0.6,-0.0926
1982-04-15 23:30:00,0.6,-0.1207
1982-05-16 11:01:51,0.6,-0.1163
1982-06-15 23:30:00,0.6,-0.1017
1982-07-16 11:30:00,0.7,-0.0444
1982-08-16 11:30:00,0.7,-0.0329
1982-09-15 23:30:00,0.7,-0.0366
1982-10-16 11:30:00,0.8, 0.0588
1982-11-15 23:30:00,0.7, 0.0038
1982-12-16 11:30:00,0.8, 0.0304
1983-01-16 11:30:00,0.7, 0.0037
1983-02-14 23:30:00,0.8, 0.0258
1983-03-16 10:58:17,0.8, 0.0181
1983-04-15 14:39:08,0.6,-0.1216
1983-05-16 11:30:00,0.6,-0.0883
1983-06-15 23:30:00,0.7,-0.0335
1983-07-16 11:30:00,0.8, 0.0308
1983-08-16 11:30:00,0.8, 0.0352
1983-09-15 23:30:00,0.8, 0.0258
1983-10-16 11:30:00,0.8, 0.0579
1983-11-15 23:30:00,0.9, 0.1748
1983-12-16 11:30:00,0.9, 0.1168
1984-01-16 11:30:00,0.7,-0.0527
1984-02-15 11:30:00,0.7,-0.0345
1984-03-16 11:57:00,0.7,-0.0190
1984-04-15 23:30:00,0.8, 0.0195
1984-05-16 11:30:00,0.7,-0.0301
1984-06-15 23:30:00,0.7,-0.0165
1984-07-16 11:30:00,0.7,-0.0161
1984-08-16 11:30:00,0.8, 0.0268
1984-09-15 23:30:00,0.8, 0.0526
1984-10-16 11:30:00,0.8, 0.0260
1984-11-15 23:30:00,0.9, 0.1199
1984-12-16 11:30:00,0.8, 0.0463
1985-01-16 11:30:00,1.0, 0.2524
1985-02-14 23:30:00,0.8, 0.0090
1985-03-16 11:30:00,0.8, 0.0163
1985-04-15 23:30:00,0.7,-0.0095
1985-05-16 11:30:00,0.7,-0.0420
1985-06-15 23:30:00,0.7,-0.0831
1985-07-16 11:30:00,0.7,-0.0446
1985-08-16 11:30:00,0.7,-0.0242
1985-09-15 23:30:00,0.7,-0.0038
1985-10-16 11:37:36,0.8, 0.0672
1985-11-15 23:30:00,0.8, 0.0572
1985-12-16 11:30:00,0.9, 0.1262
1986-01-16 11:30:00,0.8, 0.0136
1986-02-14 23:30:00,0.8, 0.0603
1986-03-16 11:30:00,0.7,-0.0839
1986-04-15 23:30:00,0.7,-0.0966
1986-05-16 11:30:00,0.7,-0.0822
1986-06-15 23:30:00,0.7,-0.0159
1986-07-16 11:30:00,0.8, 0.0072
1986-08-16 11:30:00,0.7,-0.0436
1986-09-15 23:30:00,0.8, 0.0203
1986-10-16 11:30:00,0.8, 0.0785
1986-11-15 23:30:00,0.8, 0.0337
1986-12-14 10:00:00,0.8, 0.0218
1987-01-17 11:30:00,0.9, 0.1098
1987-02-14 05:30:00,0.9, 0.1478
1987-03-17 09:00:00,0.7,-0.0428
1987-04-15 23:30:00,0.6,-0.1197
1987-05-16 11:30:00,0.7,-0.0784
1987-06-15 23:30:00,0.7,-0.0335
1987-07-16 11:30:00,0.7,-0.0103
1987-08-16 11:30:00,0.8, 0.0157
1987-09-15 23:30:00,0.8, 0.0056
1987-10-16 11:30:00,0.7,-0.0177
1987-11-15 23:30:00,0.8, 0.0550
1987-12-16 11:30:00,0.9, 0.1805
1988-01-16 11:30:00,0.8, 0.0223
1988-02-15 11:30:00,0.7,-0.0164
1988-03-16 11:30:00,0.8,-0.0030
1988-04-15 23:30:00,0.8, 0.0049
1988-05-16 11:30:00,0.7,-0.0837
1988-06-15 23:23:13,0.8, 0.0453
1988-07-16 11:30:00,0.7,-0.0722
1988-08-16 11:30:00,0.7,-0.0192
1988-09-15 23:30:00,0.8, 0.0300
1988-10-16 11:30:00,0.8,-0.0007
1988-11-15 23:30:00,0.9, 0.1293
1988-12-16 02:00:00,0.8, 0.0701
1989-01-16 13:30:00,0.8, 0.0463
1989-02-14 23:30:00,0.7,-0.0612
1989-03-16 11:30:00,0.6,-0.1305
1989-04-15 23:30:00,0.6,-0.1225
1989-05-16 11:30:00,0.6,-0.1596
1989-06-15 23:30:00,0.7,-0.0934
1989-07-16 11:30:00,0.7,-0.0588
1989-08-16 11:30:00,0.8, 0.0252
1989-09-15 23:30:00,0.8,-0.0078
1989-10-16 11:30:00,0.8, 0.0108
1989-11-15 23:30:00,0.9, 0.1547
1989-12-16 11:30:00,0.9, 0.1388
1990-01-16 11:30:00,0.8,-0.0070
1990-02-14 23:30:00,0.7,-0.0411
1990-03-16 11:30:00,0.6,-0.1443
1990-04-15 23:30:00,0.6,-0.1738
1990-05-16 11:30:00,0.7,-0.1145
1990-06-15 23:30:00,0.7,-0.0898
1990-07-16 11:30:00,0.7,-0.0443
1990-08-16 11:30:00,0.7,-0.0472
1990-09-15 23:30:00,0.7,-0.0533
1990-10-16 11:30:00,0.8, 0.0181
1990-11-15 23:30:00,0.9, 0.1738
1990-12-16 11:30:00,0.8, 0.0137
1991-01-16 11:30:00,0.8, 0.0299
1991-02-14 23:30:00,0.7,-0.0368
1991-03-16 11:30:00,0.8, 0.0265
1991-04-15 23:30:00,0.7,-0.0811
1991-05-16 11:30:00,0.8,-0.0164
1991-06-15 23:30:00,0.8, 0.0405
1991-07-16 11:30:00,0.8, 0.0378
1991-08-16 11:30:00,0.8,-0.0117
1991-09-15 23:30:00,0.8, 0.0269
1991-10-16 11:30:00,0.8,-0.0083
1991-11-15 23:30:00,0.8, 0.0026
1991-12-16 11:30:00,0.9, 0.0838
1992-01-16 11:30:00,0.9, 0.0944
1992-02-15 11:30:00,0.8, 0.0610
1992-03-16 11:30:00,0.8,-0.0093
1992-04-15 23:30:00,0.7,-0.0572
1992-05-16 11:30:00,0.6,-0.1315
1992-06-11 10:31:19,0.7,-0.0325
1992-07-16 11:30:00,0.8,-0.0063
1992-08-16 11:30:00,0.7,-0.0273
1992-09-15 23:30:00,0.7,-0.0441
1992-10-16 11:30:00,0.8, 0.0337
1992-11-15 23:30:00,0.8, 0.0165
1992-12-16 11:30:00,0.9, 0.0792
1993-01-16 11:30:00,0.8, 0.0122
1993-02-14 23:30:00,0.7,-0.0407
1993-03-16 11:30:00,0.7,-0.0941
1993-04-15 23:30:00,0.7,-0.0684
1993-05-16 11:30:00,0.8,-0.0283
1993-06-15 23:30:00,0.8,-0.0026
1993-07-16 11:30:00,0.8, 0.0166
1993-08-16 11:30:00,0.7,-0.0423
1993-09-15 23:30:00,0.8, 0.0140
1993-10-16 11:30:00,0.8, 0.0047
1993-11-15 23:30:00,0.8, 0.0216
1993-12-16 11:44:49,0.8, 0.0083
1994-01-16 11:30:00,0.8,-0.0211
1994-02-14 23:30:00,0.7,-0.0522
1994-03-16 11:30:00,0.7,-0.0874
1994-04-15 23:30:00,0.7,-0.1310
1994-05-16 11:30:00,0.7,-0.0503
1994-06-15 23:30:00,0.7,-0.0904
1994-07-16 11:30:00,0.7,-0.0687
1994-08-16 11:30:00,0.8,-0.0081
1994-09-15 23:30:00,0.8, 0.0217
1994-10-16 11:30:00,0.9, 0.0674
1994-11-15 23:30:00,0.9, 0.0990
1994-12-16 11:30:00,0.8, 0.0262
1995-01-16 11:30:00,0.8, 0.0045
1995-02-14 23:30:00,0.8, 0.0214
1995-03-16 11:30:00,0.7,-0.0756
1995-04-15 23:30:00,0.8,-0.0286
1995-05-16 11:30:00,0.7,-0.0597
1995-06-15 23:30:00,0.7,-0.0611
1995-07-16 18:26:36,0.7,-0.0404
1995-08-16 11:30:00,0.8, 0.0368
1995-09-15 23:30:00,0.8,-0.0133
1995-10-16 11:30:00,0.8,-0.0086
1995-11-15 23:30:00,0.8,-0.0018
1995-12-16 11:30:00,0.9, 0.1541
1996-01-16 11:30:00,0.8, 0.0492
1996-02-15 11:30:00,0.8,-0.0194
1996-03-16 11:30:00,0.8, 0.0047
1996-04-15 23:30:00,0.8,-0.0273
1996-05-16 11:30:00,0.8,-0.0334
1996-06-15 23:30:00,0.7,-0.0585
1996-07-16 11:30:00,0.8,-0.0124
1996-08-16 11:30:00,0.8,-0.0175
1996-09-15 23:30:00,0.9, 0.0926
1996-10-16 11:30:00,0.9, 0.0940
1996-11-15 23:30:00,0.9, 0.0737
1996-12-16 11:30:00,0.8, 0.0312
1997-01-16 11:30:00,1.0, 0.1914
1997-02-14 23:30:00,0.8,-0.0106
1997-03-16 11:30:00,0.8, 0.0262
1997-04-15 23:30:00,0.9, 0.0685
1997-05-16 11:30:00,0.8,-0.0418
1997-06-15 23:30:00,0.8,-0.0303
1997-07-16 11:30:00,0.8,-0.0323
1997-08-16 11:30:00,0.8,-0.0357
1997-09-15 23:30:00,0.8, 0.0231
1997-10-16 11:30:00,0.9, 0.0976
1997-11-15 23:30:00,0.9, 0.1217
1997-12-16 11:30:00,1.0, 0.1528
1998-01-15 08:20:23,0.8, 0.0059
1998-02-14 23:30:00,0.8, 0.0411
1998-03-16 11:30:00,0.8,-0.0443
1998-04-15 23:30:00,0.8, 0.0153
1998-05-16 11:30:00,0.7,-0.0766
1998-06-15 23:30:00,0.8,-0.0509
1998-07-16 11:30:00,0.8,-0.0244
1998-08-16 08:15:41,0.8,-0.0374
1998-09-15 23:30:00,0.9, 0.0665
1998-10-16 10:10:31,0.9, 0.0526
1998-11-15 18:36:58,0.8, 0.0434
1998-12-16 10:30:00,0.8, 0.0400
1999-01-16 03:06:18,0.7,-0.0804
1999-02-14 23:30:00,0.8,-0.0091
1999-03-16 10:33:33,0.7,-0.0970
1999-04-15 23:30:00,0.9, 0.0495
1999-06-15 20:34:02,0.7,-0.0878
1999-07-16 11:30:00,0.8, 0.0166
1999-08-16 11:30:00,0.8, 0.0364
1999-09-15 23:30:00,0.8, 0.0071
1999-10-16 11:33:16,0.9, 0.0517
1999-11-15 23:30:00,0.8, 0.0066
1999-12-16 11:30:00,0.8, 0.0309
2000-01-16 11:30:00,0.8, 0.0353
2000-02-16 03:23:16,0.8,-0.0516
2000-03-16 11:30:00,0.7,-0.0747
2000-04-15 23:30:00,0.7,-0.1150
2000-05-16 11:30:00,0.7,-0.0826
2000-06-15 23:30:00,0.7,-0.0982
2000-07-16 11:30:00,0.7,-0.0676
2000-08-16 11:30:00,0.8,-0.0429
2000-09-15 23:30:00,0.8,-0.0138
2000-10-16 11:30:00,0.8,-0.0021
2000-11-15 23:30:00,0.9, 0.0591
2000-12-16 11:30:00,0.9, 0.0461
2001-01-09 07:43:50,0.9, 0.0642
2001-02-14 23:30:00,0.8, 0.0067
2001-03-16 11:30:00,0.8,-0.0183
2001-04-15 23:30:00,0.8,-0.0518
2001-05-16 11:30:00,0.7,-0.0785
2001-06-15 23:30:00,0.8,-0.0600
2001-07-16 11:30:00,0.8, 0.0015
2001-08-15 02:39:39,0.8, 0.0211
2001-09-15 23:30:00,0.8,-0.0026
2001-10-16 11:30:00,0.8, 0.0183
2001-11-15 23:30:00,0.8, 0.0190
2001-12-16 11:30:00,0.9, 0.0741
2002-01-17 21:21:16,0.9, 0.0635
2002-02-14 23:30:00,0.8, 0.0243
2002-03-16 11:30:00,0.7,-0.1213
2002-04-15 23:30:00,0.7,-0.1145
2002-05-16 11:30:00,0.7,-0.1012
2002-06-15 23:30:00,0.7,-0.0958
2002-07-16 11:30:00,0.8,-0.0577
2002-08-16 11:59:40,0.8,-0.0205
2002-09-15 23:30:00,0.8, 0.0284
2002-10-16 11:30:00,0.9, 0.0581
2002-11-15 23:30:00,0.9, 0.1122
2002-12-16 11:30:00,1.0, 0.1828
2003-01-16 10:16:31,0.9, 0.1260
2003-02-12 14:32:42,0.8,-0.0176
2003-03-16 11:44:09,0.8,-0.0422
2003-04-15 23:05:11,0.7,-0.0745
2003-05-16 11:15:52,0.7,-0.0747
2003-06-15 23:28:17,0.8,-0.0498
2003-07-16 11:30:00,0.8,-0.0522
2003-08-16 11:30:00,0.8,-0.0077
2003-09-15 22:56:48,0.8,-0.0386
2003-10-16 09:59:50,0.8,-0.0208
2003-11-15 23:11:20,0.9, 0.0372
2003-12-16 11:37:33,0.9, 0.0507
2004-01-16 11:30:00,1.0, 0.1691
2004-02-15 11:30:00,0.9, 0.0493
2004-03-16 11:30:00,0.7,-0.1156
2004-04-15 23:30:00,0.7,-0.1043
2004-05-16 11:30:00,0.7,-0.1254
2004-06-15 23:30:00,0.8,-0.0545
2004-07-16 11:30:00,0.7,-0.1112
2004-08-16 11:30:00,0.8,-0.0468
2004-09-15 23:30:00,0.8,-0.0026
2004-10-16 18:28:00,0.8,-0.0218
2004-11-15 23:30:00,0.9, 0.0612
2004-12-16 11:30:00,0.8, 0.0032
2005-01-16 11:30:00,0.9, 0.0414
2005-02-14 23:30:00,0.8,-0.0700
2005-03-17 05:05:51,0.9, 0.1028
2005-04-15 23:30:00,0.9, 0.0511
2005-05-16 11:30:00,0.9, 0.0338
2005-06-15 23:30:00,0.8,-0.0294
2005-07-16 11:30:00,0.8,-0.0635
2005-08-16 11:30:00,0.8,-0.0400
2005-09-15 23:30:00,0.8,-0.0059
2005-10-16 05:57:11,0.8, 0.0007
2005-11-15 23:30:00,0.8,-0.0009
2005-12-16 11:30:00,0.9, 0.0590
2006-01-16 11:30:00,0.8, 0.0027
2006-02-14 23:30:00,0.8,-0.0298
2006-03-16 11:30:00,0.8,-0.0527
2006-04-15 23:30:00,0.6,-0.1920
2006-05-16 11:17:08,0.7,-0.1496
2006-06-15 23:30:00,0.8,-0.0842
2006-07-16 08:55:46,0.8,-0.0170
2006-08-16 10:19:33,0.9, 0.0474
2006-09-15 23:30:00,0.9, 0.0237
2006-10-16 12:48:05,0.9, 0.0916
2006-11-23 03:14:52,0.8,-0.0323
2006-12-16 11:17:41,0.9, 0.0877
2007-01-16 11:30:00,0.9, 0.1010
2007-02-14 23:30:00,1.0, 0.1173
2007-03-16 07:35:04,0.8,-0.0527
2007-04-16 14:36:22,0.8,-0.0362
2007-05-15 07:49:46,0.8,-0.0673
2007-06-15 23:30:00,0.8,-0.0614
2007-07-17 23:04:43,0.8,-0.0619
2007-08-16 11:30:00,0.9, 0.0118
2007-09-15 15:22:58,0.9, 0.0187
2007-10-16 11:30:00,0.9, 0.0610
2007-11-15 07:01:35,0.9, 0.0222
2007-12-16 08:40:04,0.9, 0.0770
2008-01-16 12:50:22,0.8,-0.0194
2008-02-15 07:11:17,0.8,-0.0388
2008-03-16 11:35:31,0.8,-0.0428
2008-04-15 23:30:00,0.7,-0.1110
2008-05-16 06:09:48,0.8,-0.0124
2008-06-15 23:30:00,0.8,-0.0471
2008-07-16 11:30:00,0.8,-0.0530
2008-08-15 12:33:54,0.8,-0.0302
2008-09-15 23:30:00,0.8,-0.0245
2008-10-16 10:42:11,0.9, 0.0222
2008-11-15 23:30:00,0.9, 0.0321
2008-12-16 02:00:00,0.9, 0.0201
2009-01-16 13:30:00,0.9, 0.0849
2009-02-15 13:17:30,0.9, 0.0661
2009-03-16 11:30:00,0.8,-0.0683
2009-04-15 23:30:00,0.8,-0.0673
2009-05-16 11:26:48,0.8,-0.0890
2009-06-15 19:05:44,0.8,-0.0529
2009-07-16 09:09:40,0.8,-0.0382
2009-08-16 11:34:26,0.9, 0.0026
2009-09-15 23:30:00,0.9, 0.0133
2009-10-16 08:05:32,0.9, 0.0924
2009-11-16 01:30:00,0.9, 0.0325
2009-12-16 11:30:00,1.0, 0.1633
2010-01-16 11:30:00,1.0, 0.1582
2010-02-14 23:30:00,1.0, 0.1627
2010-03-16 11:30:58,0.9, 0.0063
2010-04-15 23:30:00,0.9, 0.0135
2010-05-16 18:34:00,0.9, 0.0309
2010-06-15 23:30:00,0.9, 0.0235
2010-07-16 08:01:09,0.9, 0.0023
2010-08-16 11:28:59,0.9,-0.0055
2010-09-15 23:00:50,0.9, 0.0773
2010-10-16 11:45:03,1.0, 0.1484
2010-11-16 00:01:15,0.9, 0.0495
2010-12-16 11:30:00,1.0, 0.1310
2011-01-16 11:54:49,1.0, 0.1636
2011-02-14 22:00:16,1.0, 0.1389
2011-03-16 12:00:00,0.8,-0.0106
2011-04-16 02:01:59,0.8,-0.0286
2011-05-16 11:30:00,0.8,-0.1003
2011-06-15 23:26:09,0.9, 0.0018
2011-07-16 11:37:57,0.9, 0.0445
2011-08-15 16:30:00,0.8,-0.0228
2011-09-16 05:31:57,1.0, 0.1152
2011-10-16 05:35:38,1.1, 0.1919
2011-11-15 14:20:13,0.9, 0.0238
2011-12-16 11:30:00,0.9,-0.0080
2012-01-16 11:30:00,0.9, 0.0128
2012-02-15 11:30:00,0.9, 0.0481
2012-03-16 11:30:00,0.8,-0.0333
2012-04-15 23:30:00,0.8,-0.0172
2012-05-16 11:30:00,0.7,-0.1197
2012-06-15 23:30:00,0.8,-0.0659
2012-07-16 12:00:48,0.9, 0.0051
2012-08-16 11:30:00,0.8,-0.0165
2012-09-15 23:30:00,0.8,-0.0386
2012-10-16 11:30:00,0.9, 0.0458
2012-11-15 23:16:55,0.9, 0.0250
2012-12-16 11:30:00,1.0, 0.0897
2013-01-16 11:30:00,1.0, 0.0886
2013-02-14 23:30:00,0.9, 0.0498
2013-03-16 11:30:00,0.9, 0.0374
2013-04-15 23:30:00,0.8,-0.0720
2013-05-16 11:30:00,0.7,-0.1398
2013-06-15 23:30:00,0.8,-0.0317
2013-07-16 12:41:13,0.9, 0.0018
2013-08-16 11:30:00,1.0, 0.0965
2013-09-15 23:30:00,1.0, 0.0913
2013-10-16 11:30:00,1.0, 0.1261
2013-11-16 01:34:24,0.9, 0.0666
2013-12-16 11:30:00,0.9, 0.0586
2014-01-16 11:30:00,0.9, 0.0123
2014-02-14 23:30:00,0.8,-0.0533
2014-03-16 11:30:00,0.8,-0.0551
2014-04-15 23:30:00,0.8,-0.1028
2014-05-16 11:30:00,0.8,-0.0778
2014-06-15 23:30:00,0.8,-0.0650
2014-07-16 09:02:26,0.8,-0.0504
2014-08-16 16:02:48,0.8,-0.0258
2014-09-15 23:30:00,0.9, 0.0145
2014-10-16 11:30:00,0.9, 0.0257
2014-11-15 23:30:00,1.0, 0.0970
2014-12-16 05:25:05,0.9,-0.0248
2015-01-16 11:52:43,0.9, 0.0038
2015-02-14 23:30:00,0.9,-0.0041
2015-03-16 11:30:00,0.8,-0.0300
2015-04-15 23:30:00,0.8,-0.0962
2015-05-16 09:48:42,0.7,-0.1290
2015-06-15 23:39:41,0.8,-0.1096
2015-07-16 11:30:00,0.8,-0.0588
2015-08-16 11:30:00,0.8,-0.0622
2015-09-15 23:18:46,0.9,-0.0073
2015-10-16 11:30:00,0.9, 0.0380
2015-11-15 23:30:00,0.9,-0.0167
2015-12-16 11:30:00,0.9, 0.0018
2016-01-16 11:30:00,1.0, 0.1018
2016-02-15 11:33:29,0.9,-0.0275
2016-03-16 11:30:00,0.9,-0.0272
2016-04-15 23:57:39,0.8,-0.0362
2016-05-16 11:30:00,0.8,-0.0749
2016-06-16 17:31:15,0.9,-0.0294
2016-07-16 11:30:00,0.9,-0.0189
2016-08-16 13:03:40,0.9,-0.0089
2016-09-16 00:08:46,0.9, 0.0088
2016-10-16 12:22:48,0.9, 0.0239
2016-11-15 23:31:27,1.0, 0.0711
2016-12-16 11:24:32,1.0, 0.1211
2017-01-16 11:30:00,0.9,-0.0037
2017-02-14 23:30:00,1.0, 0.0671
2017-03-16 11:30:00,0.9, 0.0132
2017-04-15 23:30:00,0.8,-0.0871
2017-05-16 11:30:00,0.9,-0.0319
2017-06-15 23:36:21,0.9,-0.0020
2017-07-16 11:30:00,0.9, 0.0160
2017-08-16 11:30:00,0.9, 0.0097
2017-09-15 23:30:00,0.9, 0.0462
2017-10-16 11:30:31,0.9, 0.0416
2017-11-16 01:54:41,1.0, 0.0660
2017-12-16 11:30:00,1.0, 0.0638
2018-01-16 11:30:00,0.9, 0.0389
2018-02-14 23:30:00,0.8,-0.0795
2018-03-16 11:30:00,0.9, 0.0125
2018-04-15 09:24:00,0.9,-0.0185
2018-05-16 10:49:18,0.9,-0.0335
2018-06-15 23:30:00,0.9, 0.0164
2018-07-16 11:30:00,0.9,-0.0253
2018-08-16 11:30:00,1.0, 0.0704
2018-09-15 10:46:07,0.9, 0.0140
2018-10-16 11:30:00,1.0, 0.0675
2018-11-15 23:30:00,1.0, 0.1553
2018-12-16 02:00:00,1.0, 0.1058
2019-01-16 13:38:48,1.0, 0.0614
2019-02-14 23:33:44,0.9, 0.0413
2019-03-16 11:57:14,0.8,-0.0576
2019-04-15 22:52:33,0.9,-0.0375
2019-05-16 10:44:48,0.9,-0.0230
2019-07-16 11:30:00,0.9, 0.0300
2019-08-16 10:34:16,0.9, 0.0300
2019-09-15 23:30:00,0.9, 0.0155
2019-10-16 14:07:50,0.9, 0.0368
2019-11-15 23:30:00,1.0, 0.1307
